GeneID	106-r	106-r__1	106-r__2	106-s	106-s__1	106-s__2	713-r	713-r__1	713-r__2	713-s	713-s__1	713-s__2	WB-r	WB-r__1	WB-r__2	WB-s	WB-s__1	WB-s__2
GL50803_39197	4.65319471040834	2.06409348894593	0.872779008405488	1.94929047647608	2.18879687777274	2.38364321556146	5.67529836589504	4.0580388471642	9.21868541258296	3.65839363783522	5.30785811375572	1.30932530538686	4.23042380754579	4.92117792013449	5.11476744534157	4.02792585110125	3.39972223654077	3.97897815446689
GL50803_3920	76.2500191982405	104.315056353656	108.180696183327	60.067889028283	58.5825046697999	54.2895290992532	119.836107802938	121.369447373274	113.973979378787	56.3090897039998	47.7279177164325	57.7868360631198	123.031591467157	124.943239416748	126.061329852706	58.5598450660105	64.5765580204343	52.4205560620349
GL50803_39210	42.8030635333336	45.966768781095	49.6379030216325	57.4921623951932	60.2992081033472	51.2483291345713	42.2009365669118	52.2158645301373	43.6943133886322	41.9772383392845	38.738803168943	44.6171362026734	57.6346729743624	59.5325828949602	59.2195084424339	47.5383776272829	40.3696163514655	39.3482072192088
GL50803_39213	2.5311209692362	1.82528532552329	2.02043725866946	2.23553632305908	1.71670343354725	1.72608646644105	2.0009064751553	1.92872568781568	1.92958204365893	2.82865487461486	2.48270782740187	2.46714693955593	2.28986242793763	1.87961656671803	1.5961253650601	1.23936180033885	2.11301022225302	2.01113059120401
GL50803_39231	1.94353931566351	2.03823528016768	2.04538092852958	3.01311417455788	1.63086826186989	3.57546482334218	1.52796494466405	1.92872568781568	1.75806363977813	2.18749310303549	2.61112374950886	2.29340419733368	2.13461751756898	2.05049080005604	2.34532706702709	2.61151236499971	2.29836199613486	2.44833289363966
GL50803_39237	0.687470534680047	1.04680113418761	1.32026844569598	3.40919289266509	2.4634694271403	2.18021159630233	1.16125335794468	1.14952050993815	0.954071121586915	1.35360564599903	1.54141911835761	1.88545623859584	1.58970788217501	1.4855805846406	2.359985361196	1.33629759829392	1.15140521935401	0.833744790744792
GL50803_39243	1.40115625082718	1.33854257205042	0.897972114964206	1.06916954581086	1.54503309019252	1.52059998234093	1.27330412055337	1.61311602980948	0.900471620374167	1.39546973814333	1.7978229094979	1.14670209866684	2.79440838663575	2.15301534005884	1.43325542984989	1.72625393618625	1.74230667448933	1.18044621657627
GL50803_39244	0.587581653572689	0.517164175564933	0.0498873397202337	1.9925432444657	1.45833956679839	1.56169727916095	NA	NA	NA	NA	NA	NA	1.12552560017273	1.43534356003922	1.39970422319658	1.37215056466087	1.22332170762017	1.35532713755053
GL50803_39250	2.71191532418164	2.61624229991672	2.12021193810993	2.08974047590305	1.58795067603121	1.06852971732065	1.38244447374366	1.05203219335401	1.07199002425496	1.35775433981513	1.66940698739091	1.56368468000023	1.51363787609437	1.36699386670402	1.04236758534537	0.796732585932116	1.37160312672564	1.61764851901192
GL50803_39260	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.20314805535706	1.26446932670122	1.07494157238741	0.531155057288077	0.667266385974637	0.612083223409915
GL50803_39268	21.1077409398805	17.0055749494587	9.85274959474615	10.1085120694845	9.57062164202592	10.0688377209061	13.2423628537551	14.5180442682853	14.6219439308377	9.9945805569725	9.3743623138105	9.10411969244581	10.3625977671076	12.405469340339	14.2999803114568	9.60505395262606	9.6012218870795	9.61845065358438
GL50803_39269	12.2940161362901	10.3432835112987	8.40601674285937	4.61686849327418	5.83679167406065	6.37008100710389	7.34878378147947	8.62666398550287	8.53304059306948	6.26075612248088	6.29238018324267	6.25473872000094	8.15035779435428	9.60313191359577	9.54417820331856	6.77222698042298	7.78477450303743	6.47059407604768
GL50803_39275	2.48592238049984	2.98129936502138	2.71886001475273	0.631782004342782	0.772516545096262	1.19182160778073	2.40108777018636	1.57804829003101	2.01534124559933	1.24460814483054	1.9690441389739	1.56368468000023	1.51363787609437	1.19611963336602	1.10751555942946	1.06231011457615	1.11211064329106	1.96741036096044
GL50803_39278	4.11307157500883	2.82919225456111	1.79594422992841	1.60375431871629	1.67378584770857	1.72608646644105	2.14642694607569	1.99886116737262	2.01534124559933	1.73490832309711	1.9262388316049	1.04245645333349	1.901750152016	2.28971472672924	2.47562301519526	2.03609438627096	1.51988454583112	2.2734519726654
GL50803_39305	2.25992943681804	1.15601403949809	1.39684551216654	1.89534601302835	2.66089032199824	1.68498916962103	2.11004682834559	2.03392890715108	1.92958204365893	0.754307966563962	1.19854860633194	1.14670209866684	1.1643368277649	1.16194478669842	1.10751555942946	1.41641348610154	1.11211064329106	0.830684374627742
GL50803_39312	54.6902923709965	43.0463122602577	57.9441450850514	45.7798960069924	55.8357791761243	55.2758642229338	83.1285690132703	95.3842521974301	91.0762724607014	53.8198734143387	55.775315501804	63.4855980080095	81.4647667159506	82.395555315585	70.0992201144762	57.0106428155869	48.6733758213721	41.4030580406564
GL50803_39317	2.57631955797256	2.92045652083727	2.39459230657122	0.971972314373511	2.14587929193406	1.1507243109607	5.27511707086398	5.61083836455471	6.30330134261917	2.11206230637909	1.8406282168669	2.18915855200033	3.18252066255739	3.24661043342206	3.02938079490999	1.23936180033885	2.00179915792391	1.66136874925548
GL50803_39336	1.0395675409363	0.973485506945757	1.29707083272608	1.26356400868556	1.63086826186989	1.8082810600811	1.34606435601357	1.33257411158174	1.54366563492714	2.11206230637909	2.52551313477087	1.70267887377803	1.31958173813355	1.94796626005323	1.66127333914419	1.37215056466087	0.963829224185586	1.53020805852479
GL50803_3934	246.28711002443	287.908338679208	254.200939544451	203.093615088345	180.425530865816	194.349116661899	250.113309394413	239.372391727815	241.712310669008	245.678104709882	228.237898891496	190.456794024029	205.039715369398	206.24519963897	243.295109217018	236.408263414635	220.346188790736	236.701326538663
GL50803_39340	2.39552520302712	1.97739243598357	2.44447964629145	2.28413493877775	2.23171446361143	2.09596213782128	2.72850882975723	2.38460630493575	2.91581286597349	1.9612007130663	2.82515028635385	2.25865564888923	2.48391856589845	2.76816258007565	2.67106693744751	1.8147797790676	2.18715093180575	2.84181496583175
GL50803_39344	0.994368952199936	1.09517119531398	0.972803124544557	1.31216262440424	1.75962101938593	1.43840538870088	0.727602354601928	0.210406438670802	0.600314413582778	1.73490832309711	1.75501760212891	1.04245645333349	NA	NA	NA	NA	NA	NA
GL50803_39345	4.88144758352696	5.17164175564933	4.76424094328232	2.33273355449643	2.7467254936756	3.24668644878198	3.85629247939022	2.70021596294196	3.51612727955627	3.24352425622504	3.33881397478182	3.57910048977831	4.15280135236147	4.27185583345007	3.22482471716224	2.52298652211837	3.03976909166223	3.62877911021593
